Date,PCODE,Country,Rainfall - (MM),Province,City,Year,Month,Quarter
2002-07-21,PK203,Pakistan,0.0,Balochistan,Chagai,2002,July,Q1
2002-01-08,PK203,Pakistan,0.0,Balochistan,Chagai,2002,August,Q1
2002-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2002,August,Q1
2002-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2002,August,Q1
2002-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2002,September,Q1
2002-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2002,September,Q1
2002-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2002,September,Q1
2002-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2002,October,Q2
2002-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2002,October,Q2
2002-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2002,October,Q2
2002-01-11,PK203,Pakistan,1.0,Balochistan,Chagai,2002,November,Q2
2002-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2002,November,Q2
2002-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2002,November,Q2
2002-01-12,PK203,Pakistan,4.0,Balochistan,Chagai,2002,December,Q2
2002-11-12,PK203,Pakistan,6.0,Balochistan,Chagai,2002,December,Q2
2002-12-21,PK203,Pakistan,6.0,Balochistan,Chagai,2002,December,Q2
2003-01-01,PK203,Pakistan,4.0,Balochistan,Chagai,2003,January,Q3
2003-11-01,PK203,Pakistan,11.0,Balochistan,Chagai,2003,January,Q3
2003-01-21,PK203,Pakistan,6.0,Balochistan,Chagai,2003,January,Q3
2003-01-02,PK203,Pakistan,3.0,Balochistan,Chagai,2003,February,Q3
2003-11-02,PK203,Pakistan,19.0,Balochistan,Chagai,2003,February,Q3
2003-02-21,PK203,Pakistan,4.0,Balochistan,Chagai,2003,February,Q3
2003-01-03,PK203,Pakistan,3.0,Balochistan,Chagai,2003,March,Q3
2003-11-03,PK203,Pakistan,6.0,Balochistan,Chagai,2003,March,Q3
2003-03-21,PK203,Pakistan,9.0,Balochistan,Chagai,2003,March,Q3
2003-01-04,PK203,Pakistan,1.0,Balochistan,Chagai,2003,April,Q4
2003-11-04,PK203,Pakistan,3.0,Balochistan,Chagai,2003,April,Q4
2003-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2003,April,Q4
2003-01-05,PK203,Pakistan,1.0,Balochistan,Chagai,2003,May,Q4
2003-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2003,May,Q4
2003-05-21,PK203,Pakistan,1.0,Balochistan,Chagai,2003,May,Q4
2003-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2003,June,Q4
2003-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2003,June,Q4
2003-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2003,June,Q4
2003-01-07,PK203,Pakistan,1.0,Balochistan,Chagai,2003,July,Q1
2003-11-07,PK203,Pakistan,2.0,Balochistan,Chagai,2003,July,Q1
2003-07-21,PK203,Pakistan,4.0,Balochistan,Chagai,2003,July,Q1
2003-01-08,PK203,Pakistan,1.0,Balochistan,Chagai,2003,August,Q1
2003-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2003,August,Q1
2003-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2003,August,Q1
2003-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2003,September,Q1
2003-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2003,September,Q1
2003-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2003,September,Q1
2003-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2003,October,Q2
2003-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2003,October,Q2
2003-10-21,PK203,Pakistan,1.0,Balochistan,Chagai,2003,October,Q2
2003-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2003,November,Q2
2003-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2003,November,Q2
2003-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2003,November,Q2
2003-01-12,PK203,Pakistan,2.0,Balochistan,Chagai,2003,December,Q2
2003-11-12,PK203,Pakistan,2.0,Balochistan,Chagai,2003,December,Q2
2003-12-21,PK203,Pakistan,3.0,Balochistan,Chagai,2003,December,Q2
2004-01-01,PK203,Pakistan,7.0,Balochistan,Chagai,2004,January,Q3
2004-11-01,PK203,Pakistan,12.0,Balochistan,Chagai,2004,January,Q3
2004-01-21,PK203,Pakistan,8.0,Balochistan,Chagai,2004,January,Q3
2004-01-02,PK203,Pakistan,3.0,Balochistan,Chagai,2004,February,Q3
2004-11-02,PK203,Pakistan,5.0,Balochistan,Chagai,2004,February,Q3
2004-02-21,PK203,Pakistan,2.0,Balochistan,Chagai,2004,February,Q3
2004-01-03,PK203,Pakistan,2.0,Balochistan,Chagai,2004,March,Q3
2004-11-03,PK203,Pakistan,3.0,Balochistan,Chagai,2004,March,Q3
2004-03-21,PK203,Pakistan,3.0,Balochistan,Chagai,2004,March,Q3
2004-01-04,PK203,Pakistan,1.0,Balochistan,Chagai,2004,April,Q4
2004-11-04,PK203,Pakistan,1.0,Balochistan,Chagai,2004,April,Q4
2004-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2004,April,Q4
2004-01-05,PK203,Pakistan,1.0,Balochistan,Chagai,2004,May,Q4
2004-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2004,May,Q4
2004-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2004,May,Q4
2004-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2004,June,Q4
2004-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2004,June,Q4
2004-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2004,June,Q4
2004-01-07,PK203,Pakistan,1.0,Balochistan,Chagai,2004,July,Q1
2004-11-07,PK203,Pakistan,1.0,Balochistan,Chagai,2004,July,Q1
2004-07-21,PK203,Pakistan,1.0,Balochistan,Chagai,2004,July,Q1
2004-01-08,PK203,Pakistan,0.0,Balochistan,Chagai,2004,August,Q1
2004-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2004,August,Q1
2004-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2004,August,Q1
2004-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2004,September,Q1
2004-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2004,September,Q1
2004-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2004,September,Q1
2004-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2004,October,Q2
2004-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2004,October,Q2
2004-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2004,October,Q2
2004-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2004,November,Q2
2004-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2004,November,Q2
2004-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2004,November,Q2
2004-01-12,PK203,Pakistan,5.0,Balochistan,Chagai,2004,December,Q2
2004-11-12,PK203,Pakistan,6.0,Balochistan,Chagai,2004,December,Q2
2004-12-21,PK203,Pakistan,19.0,Balochistan,Chagai,2004,December,Q2
2005-01-01,PK203,Pakistan,7.0,Balochistan,Chagai,2005,January,Q3
2005-11-01,PK203,Pakistan,10.0,Balochistan,Chagai,2005,January,Q3
2005-01-21,PK203,Pakistan,12.0,Balochistan,Chagai,2005,January,Q3
2005-01-02,PK203,Pakistan,11.0,Balochistan,Chagai,2005,February,Q3
2005-11-02,PK203,Pakistan,20.0,Balochistan,Chagai,2005,February,Q3
2005-02-21,PK203,Pakistan,14.0,Balochistan,Chagai,2005,February,Q3
2005-01-03,PK203,Pakistan,22.0,Balochistan,Chagai,2005,March,Q3
2005-11-03,PK203,Pakistan,14.0,Balochistan,Chagai,2005,March,Q3
2005-03-21,PK203,Pakistan,6.0,Balochistan,Chagai,2005,March,Q3
2005-01-04,PK203,Pakistan,1.0,Balochistan,Chagai,2005,April,Q4
2005-11-04,PK203,Pakistan,1.0,Balochistan,Chagai,2005,April,Q4
2005-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2005,April,Q4
2005-01-05,PK203,Pakistan,2.0,Balochistan,Chagai,2005,May,Q4
2005-11-05,PK203,Pakistan,1.0,Balochistan,Chagai,2005,May,Q4
2005-05-21,PK203,Pakistan,1.0,Balochistan,Chagai,2005,May,Q4
2005-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2005,June,Q4
2005-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2005,June,Q4
2005-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2005,June,Q4
2005-01-07,PK203,Pakistan,0.0,Balochistan,Chagai,2005,July,Q1
2005-11-07,PK203,Pakistan,0.0,Balochistan,Chagai,2005,July,Q1
2005-07-21,PK203,Pakistan,0.0,Balochistan,Chagai,2005,July,Q1
2005-01-08,PK203,Pakistan,0.0,Balochistan,Chagai,2005,August,Q1
2005-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2005,August,Q1
2005-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2005,August,Q1
2005-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2005,September,Q1
2005-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2005,September,Q1
2005-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2005,September,Q1
2005-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2005,October,Q2
2005-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2005,October,Q2
2005-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2005,October,Q2
2005-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2005,November,Q2
2005-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2005,November,Q2
2005-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2005,November,Q2
2005-01-12,PK203,Pakistan,3.0,Balochistan,Chagai,2005,December,Q2
2005-11-12,PK203,Pakistan,3.0,Balochistan,Chagai,2005,December,Q2
2005-12-21,PK203,Pakistan,11.0,Balochistan,Chagai,2005,December,Q2
2006-01-01,PK203,Pakistan,4.0,Balochistan,Chagai,2006,January,Q3
2006-11-01,PK203,Pakistan,11.0,Balochistan,Chagai,2006,January,Q3
2006-01-21,PK203,Pakistan,14.0,Balochistan,Chagai,2006,January,Q3
2006-01-02,PK203,Pakistan,4.0,Balochistan,Chagai,2006,February,Q3
2006-11-02,PK203,Pakistan,8.0,Balochistan,Chagai,2006,February,Q3
2006-02-21,PK203,Pakistan,4.0,Balochistan,Chagai,2006,February,Q3
2006-01-03,PK203,Pakistan,6.0,Balochistan,Chagai,2006,March,Q3
2006-11-03,PK203,Pakistan,4.0,Balochistan,Chagai,2006,March,Q3
2006-03-21,PK203,Pakistan,5.0,Balochistan,Chagai,2006,March,Q3
2006-01-04,PK203,Pakistan,4.0,Balochistan,Chagai,2006,April,Q4
2006-11-04,PK203,Pakistan,3.0,Balochistan,Chagai,2006,April,Q4
2006-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2006,April,Q4
2006-01-05,PK203,Pakistan,1.0,Balochistan,Chagai,2006,May,Q4
2006-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2006,May,Q4
2006-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2006,May,Q4
2006-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2006,June,Q4
2006-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2006,June,Q4
2006-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2006,June,Q4
2006-01-07,PK203,Pakistan,0.0,Balochistan,Chagai,2006,July,Q1
2006-11-07,PK203,Pakistan,0.0,Balochistan,Chagai,2006,July,Q1
2006-07-21,PK203,Pakistan,2.0,Balochistan,Chagai,2006,July,Q1
2006-01-08,PK203,Pakistan,2.0,Balochistan,Chagai,2006,August,Q1
2006-11-08,PK203,Pakistan,1.0,Balochistan,Chagai,2006,August,Q1
2006-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2006,August,Q1
2006-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2006,September,Q1
2006-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2006,September,Q1
2006-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2006,September,Q1
2006-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2006,October,Q2
2006-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2006,October,Q2
2006-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2006,October,Q2
2006-01-11,PK203,Pakistan,1.0,Balochistan,Chagai,2006,November,Q2
2006-11-11,PK203,Pakistan,2.0,Balochistan,Chagai,2006,November,Q2
2006-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2006,November,Q2
2006-01-12,PK203,Pakistan,16.0,Balochistan,Chagai,2006,December,Q2
2006-11-12,PK203,Pakistan,4.0,Balochistan,Chagai,2006,December,Q2
2006-12-21,PK203,Pakistan,7.0,Balochistan,Chagai,2006,December,Q2
2007-01-01,PK203,Pakistan,8.0,Balochistan,Chagai,2007,January,Q3
2007-11-01,PK203,Pakistan,7.0,Balochistan,Chagai,2007,January,Q3
2007-01-21,PK203,Pakistan,9.0,Balochistan,Chagai,2007,January,Q3
2007-01-02,PK203,Pakistan,22.0,Balochistan,Chagai,2007,February,Q3
2007-11-02,PK203,Pakistan,5.0,Balochistan,Chagai,2007,February,Q3
2007-02-21,PK203,Pakistan,10.0,Balochistan,Chagai,2007,February,Q3
2007-01-03,PK203,Pakistan,5.0,Balochistan,Chagai,2007,March,Q3
2007-11-03,PK203,Pakistan,24.0,Balochistan,Chagai,2007,March,Q3
2007-03-21,PK203,Pakistan,7.0,Balochistan,Chagai,2007,March,Q3
2007-01-04,PK203,Pakistan,7.0,Balochistan,Chagai,2007,April,Q4
2007-11-04,PK203,Pakistan,2.0,Balochistan,Chagai,2007,April,Q4
2007-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2007,April,Q4
2007-01-05,PK203,Pakistan,1.0,Balochistan,Chagai,2007,May,Q4
2007-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2007,May,Q4
2007-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2007,May,Q4
2007-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2007,June,Q4
2007-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2007,June,Q4
2007-06-21,PK203,Pakistan,1.0,Balochistan,Chagai,2007,June,Q4
2007-01-07,PK203,Pakistan,1.0,Balochistan,Chagai,2007,July,Q1
2007-11-07,PK203,Pakistan,1.0,Balochistan,Chagai,2007,July,Q1
2007-07-21,PK203,Pakistan,1.0,Balochistan,Chagai,2007,July,Q1
2007-01-08,PK203,Pakistan,0.0,Balochistan,Chagai,2007,August,Q1
2007-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2007,August,Q1
2007-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2007,August,Q1
2007-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2007,September,Q1
2007-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2007,September,Q1
2007-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2007,September,Q1
2007-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2007,October,Q2
2007-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2007,October,Q2
2007-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2007,October,Q2
2007-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2007,November,Q2
2007-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2007,November,Q2
2007-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2007,November,Q2
2007-01-12,PK203,Pakistan,6.0,Balochistan,Chagai,2007,December,Q2
2007-11-12,PK203,Pakistan,3.0,Balochistan,Chagai,2007,December,Q2
2007-12-21,PK203,Pakistan,3.0,Balochistan,Chagai,2007,December,Q2
2008-01-01,PK203,Pakistan,28.0,Balochistan,Chagai,2008,January,Q3
2008-11-01,PK203,Pakistan,45.0,Balochistan,Chagai,2008,January,Q3
2008-01-21,PK203,Pakistan,6.0,Balochistan,Chagai,2008,January,Q3
2008-01-02,PK203,Pakistan,4.0,Balochistan,Chagai,2008,February,Q3
2008-11-02,PK203,Pakistan,2.0,Balochistan,Chagai,2008,February,Q3
2008-02-21,PK203,Pakistan,2.0,Balochistan,Chagai,2008,February,Q3
2008-01-03,PK203,Pakistan,3.0,Balochistan,Chagai,2008,March,Q3
2008-11-03,PK203,Pakistan,2.0,Balochistan,Chagai,2008,March,Q3
2008-03-21,PK203,Pakistan,3.0,Balochistan,Chagai,2008,March,Q3
2008-01-04,PK203,Pakistan,5.0,Balochistan,Chagai,2008,April,Q4
2008-11-04,PK203,Pakistan,2.0,Balochistan,Chagai,2008,April,Q4
2008-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2008,April,Q4
2008-01-05,PK203,Pakistan,1.0,Balochistan,Chagai,2008,May,Q4
2008-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2008,May,Q4
2008-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2008,May,Q4
2008-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2008,June,Q4
2008-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2008,June,Q4
2008-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2008,June,Q4
2008-01-07,PK203,Pakistan,1.0,Balochistan,Chagai,2008,July,Q1
2008-11-07,PK203,Pakistan,1.0,Balochistan,Chagai,2008,July,Q1
2008-07-21,PK203,Pakistan,1.0,Balochistan,Chagai,2008,July,Q1
2008-01-08,PK203,Pakistan,1.0,Balochistan,Chagai,2008,August,Q1
2008-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2008,August,Q1
2008-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2008,August,Q1
2008-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2008,September,Q1
2008-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2008,September,Q1
2008-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2008,September,Q1
2008-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2008,October,Q2
2008-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2008,October,Q2
2008-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2008,October,Q2
2008-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2008,November,Q2
2008-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2008,November,Q2
2008-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2008,November,Q2
2008-01-12,PK203,Pakistan,7.0,Balochistan,Chagai,2008,December,Q2
2008-11-12,PK203,Pakistan,6.0,Balochistan,Chagai,2008,December,Q2
2008-12-21,PK203,Pakistan,4.0,Balochistan,Chagai,2008,December,Q2
2009-01-01,PK203,Pakistan,8.0,Balochistan,Chagai,2009,January,Q3
2009-11-01,PK203,Pakistan,30.0,Balochistan,Chagai,2009,January,Q3
2009-01-21,PK203,Pakistan,23.0,Balochistan,Chagai,2009,January,Q3
2009-01-02,PK203,Pakistan,4.0,Balochistan,Chagai,2009,February,Q3
2009-11-02,PK203,Pakistan,11.0,Balochistan,Chagai,2009,February,Q3
2009-02-21,PK203,Pakistan,5.0,Balochistan,Chagai,2009,February,Q3
2009-01-03,PK203,Pakistan,3.0,Balochistan,Chagai,2009,March,Q3
2009-11-03,PK203,Pakistan,3.0,Balochistan,Chagai,2009,March,Q3
2009-03-21,PK203,Pakistan,12.0,Balochistan,Chagai,2009,March,Q3
2009-01-04,PK203,Pakistan,6.0,Balochistan,Chagai,2009,April,Q4
2009-11-04,PK203,Pakistan,3.0,Balochistan,Chagai,2009,April,Q4
2009-04-21,PK203,Pakistan,1.0,Balochistan,Chagai,2009,April,Q4
2009-01-05,PK203,Pakistan,2.0,Balochistan,Chagai,2009,May,Q4
2009-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2009,May,Q4
2009-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2009,May,Q4
2009-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2009,June,Q4
2009-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2009,June,Q4
2009-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2009,June,Q4
2009-01-07,PK203,Pakistan,0.0,Balochistan,Chagai,2009,July,Q1
2009-11-07,PK203,Pakistan,1.0,Balochistan,Chagai,2009,July,Q1
2009-07-21,PK203,Pakistan,1.0,Balochistan,Chagai,2009,July,Q1
2009-01-08,PK203,Pakistan,0.0,Balochistan,Chagai,2009,August,Q1
2009-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2009,August,Q1
2009-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2009,August,Q1
2009-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2009,September,Q1
2009-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2009,September,Q1
2009-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2009,September,Q1
2009-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2009,October,Q2
2009-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2009,October,Q2
2009-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2009,October,Q2
2009-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2009,November,Q2
2009-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2009,November,Q2
2009-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2009,November,Q2
2009-01-12,PK203,Pakistan,15.0,Balochistan,Chagai,2009,December,Q2
2009-11-12,PK203,Pakistan,11.0,Balochistan,Chagai,2009,December,Q2
2009-12-21,PK203,Pakistan,5.0,Balochistan,Chagai,2009,December,Q2
2010-01-01,PK203,Pakistan,4.0,Balochistan,Chagai,2010,January,Q3
2010-11-01,PK203,Pakistan,5.0,Balochistan,Chagai,2010,January,Q3
2010-01-21,PK203,Pakistan,6.0,Balochistan,Chagai,2010,January,Q3
2010-01-02,PK203,Pakistan,21.0,Balochistan,Chagai,2010,February,Q3
2010-11-02,PK203,Pakistan,2.0,Balochistan,Chagai,2010,February,Q3
2010-02-21,PK203,Pakistan,6.0,Balochistan,Chagai,2010,February,Q3
2010-01-03,PK203,Pakistan,4.0,Balochistan,Chagai,2010,March,Q3
2010-11-03,PK203,Pakistan,3.0,Balochistan,Chagai,2010,March,Q3
2010-03-21,PK203,Pakistan,3.0,Balochistan,Chagai,2010,March,Q3
2010-01-04,PK203,Pakistan,1.0,Balochistan,Chagai,2010,April,Q4
2010-11-04,PK203,Pakistan,1.0,Balochistan,Chagai,2010,April,Q4
2010-04-21,PK203,Pakistan,3.0,Balochistan,Chagai,2010,April,Q4
2010-01-05,PK203,Pakistan,2.0,Balochistan,Chagai,2010,May,Q4
2010-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2010,May,Q4
2010-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2010,May,Q4
2010-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2010,June,Q4
2010-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2010,June,Q4
2010-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2010,June,Q4
2010-01-07,PK203,Pakistan,0.0,Balochistan,Chagai,2010,July,Q1
2010-11-07,PK203,Pakistan,1.0,Balochistan,Chagai,2010,July,Q1
2010-07-21,PK203,Pakistan,1.0,Balochistan,Chagai,2010,July,Q1
2010-01-08,PK203,Pakistan,1.0,Balochistan,Chagai,2010,August,Q1
2010-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2010,August,Q1
2010-08-21,PK203,Pakistan,0.0,Balochistan,Chagai,2010,August,Q1
2010-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2010,September,Q1
2010-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2010,September,Q1
2010-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2010,September,Q1
2010-01-10,PK203,Pakistan,0.0,Balochistan,Chagai,2010,October,Q2
2010-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2010,October,Q2
2010-10-21,PK203,Pakistan,1.0,Balochistan,Chagai,2010,October,Q2
2010-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2010,November,Q2
2010-11-11,PK203,Pakistan,0.0,Balochistan,Chagai,2010,November,Q2
2010-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2010,November,Q2
2010-01-12,PK203,Pakistan,2.0,Balochistan,Chagai,2010,December,Q2
2010-11-12,PK203,Pakistan,2.0,Balochistan,Chagai,2010,December,Q2
2010-12-21,PK203,Pakistan,3.0,Balochistan,Chagai,2010,December,Q2
2011-01-01,PK203,Pakistan,3.0,Balochistan,Chagai,2011,January,Q3
2011-11-01,PK203,Pakistan,6.0,Balochistan,Chagai,2011,January,Q3
2011-01-21,PK203,Pakistan,5.0,Balochistan,Chagai,2011,January,Q3
2011-01-02,PK203,Pakistan,17.0,Balochistan,Chagai,2011,February,Q3
2011-11-02,PK203,Pakistan,30.0,Balochistan,Chagai,2011,February,Q3
2011-02-21,PK203,Pakistan,11.0,Balochistan,Chagai,2011,February,Q3
2011-01-03,PK203,Pakistan,14.0,Balochistan,Chagai,2011,March,Q3
2011-11-03,PK203,Pakistan,7.0,Balochistan,Chagai,2011,March,Q3
2011-03-21,PK203,Pakistan,7.0,Balochistan,Chagai,2011,March,Q3
2011-01-04,PK203,Pakistan,6.0,Balochistan,Chagai,2011,April,Q4
2011-11-04,PK203,Pakistan,9.0,Balochistan,Chagai,2011,April,Q4
2011-04-21,PK203,Pakistan,2.0,Balochistan,Chagai,2011,April,Q4
2011-01-05,PK203,Pakistan,1.0,Balochistan,Chagai,2011,May,Q4
2011-11-05,PK203,Pakistan,0.0,Balochistan,Chagai,2011,May,Q4
2011-05-21,PK203,Pakistan,0.0,Balochistan,Chagai,2011,May,Q4
2011-01-06,PK203,Pakistan,0.0,Balochistan,Chagai,2011,June,Q4
2011-11-06,PK203,Pakistan,0.0,Balochistan,Chagai,2011,June,Q4
2011-06-21,PK203,Pakistan,0.0,Balochistan,Chagai,2011,June,Q4
2011-01-07,PK203,Pakistan,1.0,Balochistan,Chagai,2011,July,Q1
2011-11-07,PK203,Pakistan,1.0,Balochistan,Chagai,2011,July,Q1
2011-07-21,PK203,Pakistan,1.0,Balochistan,Chagai,2011,July,Q1
2011-01-08,PK203,Pakistan,0.0,Balochistan,Chagai,2011,August,Q1
2011-11-08,PK203,Pakistan,0.0,Balochistan,Chagai,2011,August,Q1
2011-08-21,PK203,Pakistan,1.0,Balochistan,Chagai,2011,August,Q1
2011-01-09,PK203,Pakistan,0.0,Balochistan,Chagai,2011,September,Q1
2011-11-09,PK203,Pakistan,0.0,Balochistan,Chagai,2011,September,Q1
2011-09-21,PK203,Pakistan,0.0,Balochistan,Chagai,2011,September,Q1
2011-01-10,PK203,Pakistan,1.0,Balochistan,Chagai,2011,October,Q2
2011-11-10,PK203,Pakistan,0.0,Balochistan,Chagai,2011,October,Q2
2011-10-21,PK203,Pakistan,0.0,Balochistan,Chagai,2011,October,Q2
2011-01-11,PK203,Pakistan,0.0,Balochistan,Chagai,2011,November,Q2
2011-11-11,PK203,Pakistan,1.0,Balochistan,Chagai,2011,November,Q2
2011-11-21,PK203,Pakistan,1.0,Balochistan,Chagai,2011,November,Q2
2011-01-12,PK203,Pakistan,2.0,Balochistan,Chagai,2011,December,Q2
2011-11-12,PK203,Pakistan,2.0,Balochistan,Chagai,2011,December,Q2
2011-12-21,PK203,Pakistan,3.0,Balochistan,Chagai,2011,December,Q2
